dataset,model,seed,burden,n_alarmed,n_fail,ear,within_5,recall_5,within_7,recall_7,within_10,recall_10,within_15,recall_15,within_30,recall_30,within_60,recall_60,within_90,recall_90,within_180,recall_180,within_365,recall_365
Seagate,LGBM,45,0.05,140,225,0.04921412007214635,0.2571428571428571,0.16,0.30714285714285716,0.19111111111111112,0.32142857142857145,0.2,0.35,0.21777777777777776,0.4928571428571429,0.30666666666666664,0.5928571428571429,0.3688888888888889,0.6714285714285714,0.4177777777777778,0.7928571428571428,0.49333333333333335,0.8857142857142857,0.5511111111111111
Seagate,LGBM,46,0.01,53,225,0.00979129090440608,0.41509433962264153,0.09777777777777778,0.4716981132075472,0.1111111111111111,0.5283018867924528,0.12444444444444444,0.5471698113207547,0.1288888888888889,0.7169811320754716,0.1688888888888889,0.7924528301886793,0.18666666666666668,0.8113207547169812,0.19111111111111112,0.8867924528301887,0.2088888888888889,0.9622641509433962,0.22666666666666666
Seagate,LGBM,46,0.05,139,225,0.04972945117237825,0.23741007194244604,0.14666666666666667,0.2949640287769784,0.18222222222222223,0.3381294964028777,0.2088888888888889,0.3597122302158273,0.2222222222222222,0.49640287769784175,0.30666666666666664,0.6187050359712231,0.38222222222222224,0.6618705035971223,0.4088888888888889,0.8129496402877698,0.5022222222222222,0.8992805755395683,0.5555555555555556
Seagate,LGBM,47,0.01,51,225,0.00979129090440608,0.37254901960784315,0.08444444444444445,0.4117647058823529,0.09333333333333334,0.47058823529411764,0.10666666666666667,0.5294117647058824,0.12,0.6470588235294118,0.14666666666666667,0.7254901960784313,0.16444444444444445,0.7843137254901961,0.17777777777777778,0.9215686274509803,0.2088888888888889,0.9803921568627451,0.2222222222222222
Seagate,LGBM,47,0.05,137,225,0.0499871167224942,0.24087591240875914,0.14666666666666667,0.2846715328467153,0.17333333333333334,0.32116788321167883,0.19555555555555557,0.3284671532846715,0.2,0.46715328467153283,0.28444444444444444,0.5912408759124088,0.36,0.6496350364963503,0.39555555555555555,0.7956204379562044,0.48444444444444446,0.8905109489051095,0.5422222222222223
Seagate,LGBM,48,0.01,60,225,0.00979129090440608,0.45,0.12,0.4666666666666667,0.12444444444444444,0.55,0.14666666666666667,0.6166666666666667,0.16444444444444445,0.7333333333333333,0.19555555555555557,0.8,0.21333333333333335,0.8333333333333334,0.2222222222222222,0.8833333333333333,0.23555555555555555,0.9166666666666666,0.24444444444444444
Seagate,LGBM,48,0.05,139,225,0.0499871167224942,0.302158273381295,0.18666666666666668,0.34532374100719426,0.21333333333333335,0.37410071942446044,0.2311111111111111,0.39568345323741005,0.24444444444444444,0.5035971223021583,0.3111111111111111,0.6187050359712231,0.38222222222222224,0.6762589928057554,0.4177777777777778,0.8129496402877698,0.5022222222222222,0.9064748201438849,0.56
Seagate,LGBM,49,0.01,48,225,0.00979129090440608,0.3541666666666667,0.07555555555555556,0.3958333333333333,0.08444444444444445,0.4583333333333333,0.09777777777777778,0.5208333333333334,0.1111111111111111,0.6458333333333334,0.13777777777777778,0.75,0.16,0.7708333333333334,0.16444444444444445,0.875,0.18666666666666668,0.9583333333333334,0.20444444444444446
Seagate,LGBM,49,0.05,141,225,0.0499871167224942,0.24113475177304963,0.1511111111111111,0.28368794326241137,0.17777777777777778,0.3404255319148936,0.21333333333333335,0.3617021276595745,0.22666666666666666,0.48936170212765956,0.30666666666666664,0.6170212765957447,0.38666666666666666,0.6524822695035462,0.4088888888888889,0.7943262411347518,0.49777777777777776,0.900709219858156,0.5644444444444444
Seagate,LGBM,50,0.01,30,225,0.00979129090440608,0.36666666666666664,0.04888888888888889,0.4,0.05333333333333334,0.43333333333333335,0.057777777777777775,0.4666666666666667,0.06222222222222222,0.5666666666666667,0.07555555555555556,0.6666666666666666,0.08888888888888889,0.7333333333333333,0.09777777777777778,0.8666666666666667,0.11555555555555555,0.9333333333333333,0.12444444444444444
Seagate,LGBM,50,0.05,137,225,0.04972945117237825,0.24817518248175183,0.1511111111111111,0.291970802919708,0.17777777777777778,0.3357664233576642,0.20444444444444446,0.39416058394160586,0.24,0.5109489051094891,0.3111111111111111,0.6204379562043796,0.37777777777777777,0.6715328467153284,0.4088888888888889,0.8029197080291971,0.4888888888888889,0.8978102189781022,0.5466666666666666
Seagate,LGBM,51,0.01,40,225,0.00979129090440608,0.225,0.04,0.3,0.05333333333333334,0.375,0.06666666666666667,0.525,0.09333333333333334,0.6,0.10666666666666667,0.675,0.12,0.7,0.12444444444444444,0.85,0.1511111111111111,0.925,0.16444444444444445
Seagate,LGBM,51,0.05,138,225,0.0499871167224942,0.2608695652173913,0.16,0.30434782608695654,0.18666666666666668,0.34057971014492755,0.2088888888888889,0.37681159420289856,0.2311111111111111,0.4927536231884058,0.3022222222222222,0.5869565217391305,0.36,0.6594202898550725,0.40444444444444444,0.7971014492753623,0.4888888888888889,0.8840579710144928,0.5422222222222223
Seagate,LGBM,52,0.01,57,225,0.00979129090440608,0.45614035087719296,0.11555555555555555,0.49122807017543857,0.12444444444444444,0.5614035087719298,0.14222222222222222,0.631578947368421,0.16,0.7368421052631579,0.18666666666666668,0.8070175438596491,0.20444444444444446,0.8070175438596491,0.20444444444444446,0.8771929824561403,0.2222222222222222,0.9824561403508771,0.24888888888888888
Seagate,LGBM,52,0.05,138,225,0.0499871167224942,0.2246376811594203,0.13777777777777778,0.2753623188405797,0.1688888888888889,0.32608695652173914,0.2,0.36231884057971014,0.2222222222222222,0.4782608695652174,0.29333333333333333,0.5869565217391305,0.36,0.644927536231884,0.39555555555555555,0.7971014492753623,0.4888888888888889,0.8913043478260869,0.5466666666666666
Seagate,LGBM,53,0.01,45,225,0.00979129090440608,0.3111111111111111,0.06222222222222222,0.35555555555555557,0.07111111111111111,0.4222222222222222,0.08444444444444445,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.13333333333333333,0.7333333333333333,0.14666666666666667,0.7555555555555555,0.1511111111111111,0.8444444444444444,0.1688888888888889,0.8888888888888888,0.17777777777777778
Seagate,LGBM,53,0.05,137,225,0.04972945117237825,0.26277372262773724,0.16,0.30656934306569344,0.18666666666666668,0.35036496350364965,0.21333333333333335,0.39416058394160586,0.24,0.5109489051094891,0.3111111111111111,0.6204379562043796,0.37777777777777777,0.6642335766423357,0.40444444444444444,0.8102189781021898,0.49333333333333335,0.8978102189781022,0.5466666666666666
Seagate,LGBM,54,0.01,28,225,0.00979129090440608,0.2857142857142857,0.035555555555555556,0.32142857142857145,0.04,0.32142857142857145,0.04,0.35714285714285715,0.044444444444444446,0.4642857142857143,0.057777777777777775,0.5,0.06222222222222222,0.5714285714285714,0.07111111111111111,0.7142857142857143,0.08888888888888889,0.8571428571428571,0.10666666666666667
Seagate,LGBM,54,0.05,127,225,0.0499871167224942,0.2440944881889764,0.13777777777777778,0.30708661417322836,0.17333333333333334,0.33858267716535434,0.19111111111111112,0.3858267716535433,0.21777777777777776,0.5118110236220472,0.28888888888888886,0.6141732283464567,0.3466666666666667,0.6771653543307087,0.38222222222222224,0.7952755905511811,0.4488888888888889,0.9133858267716536,0.5155555555555555
Seagate,LGBM,55,0.01,37,225,0.00979129090440608,0.4594594594594595,0.07555555555555556,0.4594594594594595,0.07555555555555556,0.4864864864864865,0.08,0.5405405405405406,0.08888888888888889,0.7027027027027027,0.11555555555555555,0.7567567567567568,0.12444444444444444,0.7837837837837838,0.1288888888888889,0.8918918918918919,0.14666666666666667,0.972972972972973,0.16
Seagate,LGBM,55,0.05,131,225,0.0499871167224942,0.2595419847328244,0.1511111111111111,0.29770992366412213,0.17333333333333334,0.32061068702290074,0.18666666666666668,0.366412213740458,0.21333333333333335,0.48091603053435117,0.28,0.6106870229007634,0.35555555555555557,0.648854961832061,0.37777777777777777,0.816793893129771,0.47555555555555556,0.9083969465648855,0.5288888888888889
Seagate,LGBM,56,0.01,25,225,0.008245297603710384,0.24,0.02666666666666667,0.32,0.035555555555555556,0.44,0.04888888888888889,0.52,0.057777777777777775,0.6,0.06666666666666667,0.68,0.07555555555555556,0.76,0.08444444444444445,0.84,0.09333333333333334,0.88,0.09777777777777778
Seagate,LGBM,56,0.05,138,225,0.0499871167224942,0.2391304347826087,0.14666666666666667,0.2898550724637681,0.17777777777777778,0.3188405797101449,0.19555555555555557,0.36231884057971014,0.2222222222222222,0.4927536231884058,0.3022222222222222,0.5869565217391305,0.36,0.6666666666666666,0.4088888888888889,0.7971014492753623,0.4888888888888889,0.8840579710144928,0.5422222222222223
Seagate,LGBM,57,0.01,44,225,0.00979129090440608,0.4090909090909091,0.08,0.45454545454545453,0.08888888888888889,0.5227272727272727,0.10222222222222223,0.6136363636363636,0.12,0.7727272727272727,0.1511111111111111,0.7954545454545454,0.15555555555555556,0.8181818181818182,0.16,0.8863636363636364,0.17333333333333334,0.9545454545454546,0.18666666666666668
Seagate,LGBM,57,0.05,139,225,0.0499871167224942,0.26618705035971224,0.16444444444444445,0.302158273381295,0.18666666666666668,0.34532374100719426,0.21333333333333335,0.37410071942446044,0.2311111111111111,0.5035971223021583,0.3111111111111111,0.60431654676259,0.37333333333333335,0.6834532374100719,0.4222222222222222,0.8057553956834532,0.49777777777777776,0.9064748201438849,0.56
Seagate,LGBM,58,0.01,53,225,0.00953362535429013,0.39622641509433965,0.09333333333333334,0.4716981132075472,0.1111111111111111,0.5660377358490566,0.13333333333333333,0.5849056603773585,0.13777777777777778,0.6981132075471698,0.16444444444444445,0.7547169811320755,0.17777777777777778,0.7924528301886793,0.18666666666666668,0.8867924528301887,0.2088888888888889,0.9811320754716981,0.2311111111111111
Seagate,LGBM,58,0.05,135,225,0.04869878897191446,0.23703703703703705,0.14222222222222222,0.2962962962962963,0.17777777777777778,0.31851851851851853,0.19111111111111112,0.362962962962963,0.21777777777777776,0.5185185185185185,0.3111111111111111,0.5925925925925926,0.35555555555555557,0.674074074074074,0.40444444444444444,0.8,0.48,0.8888888888888888,0.5333333333333333
Seagate,LGBM,59,0.01,44,225,0.00979129090440608,0.5,0.09777777777777778,0.5,0.09777777777777778,0.5454545454545454,0.10666666666666667,0.6136363636363636,0.12,0.7045454545454546,0.13777777777777778,0.75,0.14666666666666667,0.7727272727272727,0.1511111111111111,0.8636363636363636,0.1688888888888889,0.9318181818181818,0.18222222222222223
Seagate,LGBM,59,0.05,136,225,0.0499871167224942,0.2647058823529412,0.16,0.3088235294117647,0.18666666666666668,0.3382352941176471,0.20444444444444446,0.36764705882352944,0.2222222222222222,0.47794117647058826,0.28888888888888886,0.6029411764705882,0.36444444444444446,0.6691176470588235,0.40444444444444444,0.8014705882352942,0.48444444444444446,0.8897058823529411,0.5377777777777778
Seagate,LGBM,60,0.01,54,225,0.00979129090440608,0.4444444444444444,0.10666666666666667,0.48148148148148145,0.11555555555555555,0.5185185185185185,0.12444444444444444,0.5740740740740741,0.13777777777777778,0.6666666666666666,0.16,0.7962962962962963,0.19111111111111112,0.8333333333333334,0.2,0.9444444444444444,0.22666666666666666,0.9814814814814815,0.23555555555555555
Seagate,LGBM,60,0.05,140,225,0.0499871167224942,0.2571428571428571,0.16,0.30714285714285716,0.19111111111111112,0.34285714285714286,0.21333333333333335,0.37857142857142856,0.23555555555555555,0.4857142857142857,0.3022222222222222,0.6214285714285714,0.38666666666666666,0.6714285714285714,0.4177777777777778,0.8071428571428572,0.5022222222222222,0.9071428571428571,0.5644444444444444
Seagate,LGBM,61,0.01,49,225,0.00979129090440608,0.42857142857142855,0.09333333333333334,0.46938775510204084,0.10222222222222223,0.5510204081632653,0.12,0.6122448979591837,0.13333333333333333,0.673469387755102,0.14666666666666667,0.7346938775510204,0.16,0.7755102040816326,0.1688888888888889,0.8775510204081632,0.19111111111111112,0.9795918367346939,0.21333333333333335
Seagate,LGBM,61,0.05,138,225,0.0499871167224942,0.2318840579710145,0.14222222222222222,0.2971014492753623,0.18222222222222223,0.3333333333333333,0.20444444444444446,0.3695652173913043,0.22666666666666666,0.4782608695652174,0.29333333333333333,0.5869565217391305,0.36,0.644927536231884,0.39555555555555555,0.7971014492753623,0.4888888888888889,0.8985507246376812,0.5511111111111111
Seagate,LGBM,62,0.01,63,225,0.008245297603710384,0.42857142857142855,0.12,0.49206349206349204,0.13777777777777778,0.5555555555555556,0.15555555555555556,0.6190476190476191,0.17333333333333334,0.746031746031746,0.2088888888888889,0.7777777777777778,0.21777777777777776,0.8253968253968254,0.2311111111111111,0.9206349206349206,0.2577777777777778,0.9523809523809523,0.26666666666666666
Seagate,LGBM,62,0.05,129,225,0.04148415356866787,0.24031007751937986,0.13777777777777778,0.3023255813953488,0.17333333333333334,0.34108527131782945,0.19555555555555557,0.3875968992248062,0.2222222222222222,0.5038759689922481,0.28888888888888886,0.5968992248062015,0.3422222222222222,0.6356589147286822,0.36444444444444446,0.813953488372093,0.4666666666666667,0.9147286821705426,0.5244444444444445
Seagate,LGBM,63,0.01,42,225,0.00979129090440608,0.2857142857142857,0.05333333333333334,0.30952380952380953,0.057777777777777775,0.47619047619047616,0.08888888888888889,0.5238095238095238,0.09777777777777778,0.6428571428571429,0.12,0.6904761904761905,0.1288888888888889,0.7142857142857143,0.13333333333333333,0.8333333333333334,0.15555555555555556,0.9047619047619048,0.1688888888888889
Seagate,LGBM,63,0.05,139,225,0.0499871167224942,0.2589928057553957,0.16,0.302158273381295,0.18666666666666668,0.3597122302158273,0.2222222222222222,0.37410071942446044,0.2311111111111111,0.48201438848920863,0.29777777777777775,0.5899280575539568,0.36444444444444446,0.6474820143884892,0.4,0.7985611510791367,0.49333333333333335,0.8848920863309353,0.5466666666666666
Seagate,LGBM,64,0.01,53,225,0.00979129090440608,0.39622641509433965,0.09333333333333334,0.4339622641509434,0.10222222222222223,0.49056603773584906,0.11555555555555555,0.5660377358490566,0.13333333333333333,0.6981132075471698,0.16444444444444445,0.7547169811320755,0.17777777777777778,0.8301886792452831,0.19555555555555557,0.9433962264150944,0.2222222222222222,0.9622641509433962,0.22666666666666666
Seagate,LGBM,64,0.05,133,225,0.0499871167224942,0.2556390977443609,0.1511111111111111,0.3007518796992481,0.17777777777777778,0.3383458646616541,0.2,0.3684210526315789,0.21777777777777776,0.48872180451127817,0.28888888888888886,0.6090225563909775,0.36,0.6541353383458647,0.38666666666666666,0.8045112781954887,0.47555555555555556,0.9022556390977443,0.5333333333333333
Seagate,LGBM,65,0.01,57,225,0.00979129090440608,0.38596491228070173,0.09777777777777778,0.40350877192982454,0.10222222222222223,0.45614035087719296,0.11555555555555555,0.543859649122807,0.13777777777777778,0.631578947368421,0.16,0.6842105263157895,0.17333333333333334,0.7368421052631579,0.18666666666666668,0.8421052631578947,0.21333333333333335,0.8947368421052632,0.22666666666666666
Seagate,LGBM,65,0.05,141,225,0.04921412007214635,0.2907801418439716,0.18222222222222223,0.3404255319148936,0.21333333333333335,0.3546099290780142,0.2222222222222222,0.375886524822695,0.23555555555555555,0.49645390070921985,0.3111111111111111,0.6099290780141844,0.38222222222222224,0.6666666666666666,0.4177777777777778,0.8014184397163121,0.5022222222222222,0.8936170212765957,0.56
Seagate,LGBM,66,0.01,66,225,0.00979129090440608,0.48484848484848486,0.14222222222222222,0.5151515151515151,0.1511111111111111,0.6060606060606061,0.17777777777777778,0.6363636363636364,0.18666666666666668,0.7424242424242424,0.21777777777777776,0.8181818181818182,0.24,0.8333333333333334,0.24444444444444444,0.8939393939393939,0.26222222222222225,0.9696969696969697,0.28444444444444444
Seagate,LGBM,66,0.05,135,225,0.0499871167224942,0.21481481481481482,0.1288888888888889,0.26666666666666666,0.16,0.3037037037037037,0.18222222222222223,0.3111111111111111,0.18666666666666668,0.4444444444444444,0.26666666666666666,0.5777777777777777,0.3466666666666667,0.6296296296296297,0.37777777777777777,0.7851851851851852,0.4711111111111111,0.8888888888888888,0.5333333333333333
Seagate,LGBM,67,0.01,43,225,0.00979129090440608,0.3488372093023256,0.06666666666666667,0.37209302325581395,0.07111111111111111,0.4418604651162791,0.08444444444444445,0.6046511627906976,0.11555555555555555,0.7209302325581395,0.13777777777777778,0.7674418604651163,0.14666666666666667,0.7674418604651163,0.14666666666666667,0.8837209302325582,0.1688888888888889,0.9534883720930233,0.18222222222222223
